,시도교육청,자료명,"파일명(활동명, 자료제목)",자료유형,활동 유형,학교급,시간(차시),과목명,환경교육역량,장소,환경주제,SDGs목표,교수학습방법,성취기준
911,경기,따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등,경기_따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등_11,교사용 수업 지도안,지역 연계,"유치원, 초등학교(1~2)",2,통합 교과,"환경감수성, 협동과공동체 역량",학교밖,자연환경,육상생태계,"관찰, 놀이","[2슬02-02] 봄에 볼 수 있는 동식물의 특징과 변화를 찾아보고 생명의 소중함을 안다.
[2바02-01] 봄의 변화에 관심을 가지고 자연을 사랑하는 마음으로 생활한다.
[4과03-01] 주변의 동식물을 관찰하여 특징에 따라 분류하고, 우리 생활과의 관계를 설명할 수 있다."
912,경기,따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등,경기_따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등_12,"교사용 수업 지도안, 학생용 활동지",지역 연계,"유치원, 초등학교(1~2)",2,통합 교과,"환경감수성, 협동과공동체 역량, 창의적 문제해결 역량",학교밖,자연환경,"육상생태계, 깨끗한 물과 위생","관찰, 놀이","[2슬02-02] 봄에 볼 수 있는 동식물의 특징과 변화를 찾아보고 생명의 소중함을 안다. (※ 여름 생물 탐구 및 생명 존중 활동에 적용 가능)
[2즐02-01] 봄의 모습과 생활을 놀이와 활동으로 다양하게 표현하며 즐긴다. (※ 논 생물 흉내 내기 등 신체 놀이 활동과 연계)
[4과03-01] 주변의 동식물을 관찰하여 특징에 따라 분류하고, 우리 생활과의 관계를 설명할 수 있다."
913,경기,따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등,경기_따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등_13,교사용 수업 지도안,지역 연계,"유치원, 초등학교(1~2)",2,통합 교과,"환경감수성, 협동과공동체 역량, 창의적 문제해결 역량",학교밖,자연환경,육상생태계,"놀이, 창작","[2슬02-03] 가을에 나타나는 동식물의 특징과 변화를 찾아보고 생명의 소중함을 안다.
[2즐02-02] 가을의 모습과 생활을 놀이와 활동으로 다양하게 표현하며 즐긴다.
[4과03-01] 주변의 동식물을 관찰하여 특징에 따라 분류하고, 우리 생활과의 관계를 설명할 수 있다."
914,경기,따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등,경기_따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등_14,교사용 수업 지도안,지역 연계,"유치원, 초등학교(1~2)",2,통합 교과,"환경감수성, 협동과공동체 역량, 창의적 문제해결 역량",학교밖,자연환경,육상생태계,"조사, 놀이, 창작","[2슬04-02] 겨울을 지내는 동식물의 모습을 살펴보고 생명의 소중함을 안다.
[4과03-01] 주변의 동식물을 관찰하여 특징에 따라 분류하고, 우리 생활과의 관계를 설명할 수 있다.
[6과05-03] 생태계 구성 요소 사이의 관계를 이해하고, 생태계 보전의 필요성을 토의한다."
915,경기,따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등,경기_따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등_15,"교사용 수업 지도안, 학생용 활동지",지역 연계,초등학교(1~2),4,"국어, 통합 교과",환경감수성,학교밖,자연환경,육상생태계,"놀이, 관찰, 창작","[2슬01-04] 사람과 자연  동식물이 어우러져 사는 생태를 탐구한다
[2바01-04] 생태 환경에서 더불어 살기 위해 노력한다.
[2즐01-04] 우리를 둘러싼 자연의 아름다움을 감상한다.
[2국05-01] 말놀이  낭송 등을 통해 말의 재미와 즐거움을 느낀다                                                        ,                                                             ."
916,경기,따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등,경기_따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등_16,"교사용 수업 지도안, 학생용 활동지",교육과정 연계,"초등학교(3~4), 초등학교(5~6)",4,"과학, 도덕, 창의적 체험 활동","환경감수성, 협동과공동체 역량",운동장(야외),"자연환경, 생활환경","건강한 삶과 웰빙, 지속가능한 도시개발","노작, 프로젝트, 조사","[4과04-02] 식물이 자라는 데 필요한 조건을 찾는 실험을 설계하여 수행할 수 있다. 
[6과11-03] 여러 가지 식물의 특징을 설명하는 자료를 만들어 공유할 수 있다"
917,경기,따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등,경기_따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등_17,"교사용 수업 지도안, 학생용 활동지","지역 연계, 실천문화 조성",초등학교(5~6),3,"사회, 도덕, 수학","시스템 사고, 창의적 문제해결 역량",일반교실,지구환경,"기후변화, 지속가능한 도시개발","프로젝트, 토의와 토론","[6수원환경05-01] 기후위기의 원인과 심각성을 이해하고 이를 극복하기 위한 탄소중립 실천 방안을 탐색한다.  
[6수원환경05-02] 탄소중립 실천 방안을 찾아 일상생활에서 지속적으로 실천한다.
[6수원환경05-03] 수원시민으로서 기후위기 문제 해결에 참여한다."
918,경기,따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등,경기_따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등_18,"교사용 수업 지도안, 학생용 활동지","지역 연계, 교육과정 연계",초등학교(5~6),4,"사회, 실과, 도덕","환경감수성, 환경 정보 활용 능력",일반교실,자연환경,육상생태계,"조사, 창작, 프로젝트","[6사01-01] 우리나라 산지  하천  해안 지형의 위치를 확인하고 지형의 분포 특징을 탐구한다. 
[6사12-02] 지구촌을 위협하는 다양한 문제들을 파악하고 지속가능한 미래를 위한 해결 방안을 탐색한다. 
[6실02-11] 생태 지향적 삶을 위해 자신의 의식주 생활에서 할 수 있는 구체적인 행동을 계획하여 실천한다. 
[6도04-01] 지구의 환경 위기 상황을 이해하고 이를 극복하기 위한 다양한 방안을 찾아 자신의 일상에서 실천하고자 노력한다."
919,경기,따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등,경기_따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등_19,"교사용 수업 지도안, 학생용 활동지",지역 연계,"초등학교(1~2), 초등학교(3~4)",7,통합 교과,환경감수성,학교밖,자연환경,"육상생태계, 깨끗한 물과 위생","놀이,  관찰, 창작","[2바01-04] 생태 환경에서 더불어 살기 위해 노력한다.
[2국05-02] 작품을 듣거나 읽으면서 느끼거나 생각한 점을 말한다. 
[2슬01-04] 사람과 자연  동식물이 어우러져 사는 생태를 탐구한다.
[2즐04-02] 자유롭게 상상하며 놀이한다."
920,경기,따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등,경기_따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등_20,"교사용 수업 지도안, 학생용 활동지",지역 연계,초등학교(5~6),3,도덕,"환경감수성, 시스템 사고",학교밖,자연환경,"육상생태계, 지속가능한 도시개발","조사, 프로젝트, 토의와 토론","[6도04-01]지구촌의 다양한 문제에 관심을 가지고 인류 공동체의 발전을 위해 협력하는 자세를 가진다.
[6도04-02]기후 변화와 같은 환경 문제의 심각성을 인지하고 환경 보호를 실천하려는 태도를 가진다."
921,경기,따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등,경기_따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등_21,"교사용 수업 지도안, 학생용 활동지",지역 연계,초등학교(3~4),4,"사회, 과학, 국어","환경감수성, 환경 정보 활용 능력",학교밖,자연환경,육상생태계,"관찰, 창작, 조사","[4사02-01]우리 지역에 위치한 공공 기관의 종류와 역할을 조사하고, 공공 기관이 우리 지역의 발전과 주민의 생활에 기여하는 바를 탐색한다.
[4과03-02]지표의 변화 과정을 관찰하고, 흙의 생성 과정을 통해 지표의 변화를 이해한다.
[4국05-04]읽거나 본 작품에 대한 자신의 생각과 느낌을 친구들과 나눈다."
922,경기,따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등,경기_따로 또 같이 Everyday Earthday- 로컬 환경수업 시리즈 Ⅳ_초등_22,"교사용 수업 지도안, 학생용 활동지",교육과정 연계,초등학교(5~6),5,"국어, 실과, 과학","환경감수성, 환경 정보 활용 능력","학교밖, 일반교실",자연환경,육상생태계,"조사, 창작, 실험과 실습","[6국05-01]문학은 가치 있는 내용을 언어로 형상화한 예술임을 이해하고 문학 작품을 감상한다.
[6실04-01]가공식품의 선택과 보관 방법을 알고, 간식을 만들어 즐거움을 경험한다.
[6과05-03]생태계 평형의 의미를 이해하고, 생태계 보존을 위한 방안을 탐구한다."
923,경기, 지역과 함께 하는 탄소중립 생태환경수업,경기_지역과 함께 하는 탄소중립 생태환경수업_1,"교사용 수업 지도안, 학생용 활동지, 참고자료",교육과정 연계,고등학교,3,"환경, 사회, 과학","시스템 사고, 창의적 문제해결 역량, 협동과공동체 역량","일반교실, 학교밖",지구환경,기후변화,"조사, 토의와 토론, 프로젝트","[9환04-04] 지속가능한 미래를 위한 기후위기 대응 방향을 토의하고, 개인적⋅지역적⋅국가적 차원의 기후행동 사례를 탐구한다. 
[9환01-01] 일상생활이 환경에 미치는 영향과 환경이 일상생활에 미치는 영향을 조사하여 인간과 환경의 관계를 탐색하고, 환경에 대한 우리의 역할과 책임을 인식한다. 
[9과01-03] 인류의 지속가능한 삶을 위한 과학기술의 중요성과 역할에 대해 토의하고, 개인과 사회 차원의 활동 방안을 찾아 실천할 수 있다. "
924,경기, 지역과 함께 하는 탄소중립 생태환경수업,경기_지역과 함께 하는 탄소중립 생태환경수업_2,"교사용 수업 지도안, 학생용 활동지, 참고자료","교육과정 연계, 지역 연계",고등학교,3,"환경, 사회, 도덕","시스템 사고, 창의적 문제해결 역량","일반교실, 학교밖","지구환경, 환경문화","기후변화, 지속가능한 도시개발","토의와 토론, 프로젝트, 창작","[9환05-02] 생태시민의 의미와 역할을 이해하여 미래 세대와 비인간 존재에 대한 배려와 존중이 필요함을 인식하고 배려의 대상과 범위에 대해 토의한다.
[9환02-03] 환경은 물, 대기, 토양, 생물로 구성된 지구 생태계와 정치⋅경제⋅문화⋅법과 제도 등 인간 사회의 상호 작용을 기반으로 다양성과 복잡성을 가진 시스템임을 탐구한다.
[12현윤02-03] 자연을 바라보는 동·서양의 관점을 비교·설명할 수 있으며 오늘날 환경 문제의 사례와 심각성을 조사하고 이에 대한 윤리적 해결 방안을 제시할 수 있다."
925,경기, 지역과 함께 하는 탄소중립 생태환경수업,경기_지역과 함께 하는 탄소중립 생태환경수업_3,"교사용 수업 지도안, 학생용 활동지, 참고자료","교육과정 연계, 지역 연계",고등학교,3,"환경, 도덕, 사회","환경감수성, 협동과공동체 역량",일반교실,자연환경,육상생태계,"조사, 토의와 토론, 창작","[9환05-02] 생태시민의 의미와 역할을 이해하여 미래 세대와 비인간 존재에 대한 배려와 존중이 필요함을 인식하고 배려의 대상과 범위에 대해 토의한다.
[6실03-01] 식물과 동물의 특징 및 중요성을 이해하고, 생명 존중을 바탕으로 동식물을 보살피는 방법을 탐색하고 실천한다. 
[12윤탐04-01] 반려동물과 관련한 윤리문제 동물 복지를 둘러싼 논쟁 등을 윤리적 관점에서 탐구하여 생명에 대한 감수성을 길러 책임 있게 행동할 수 있다."
926,경기, 지역과 함께 하는 탄소중립 생태환경수업,경기_지역과 함께 하는 탄소중립 생태환경수업_4,"교사용 수업 지도안, 학생용 활동지, 참고자료","교육과정 연계, 지역 연계",고등학교,4,"환경, 과학","환경 정보 활용 능력, 시스템 사고",일반교실,자연환경,"해양생태계, 육상생태계","조사, 관찰, 실험과 실습, 놀이","[9과02-05] 생물다양성 보전의 필요성을 이해하고, 생물다양성 유지를 위한 방안을 조사하고 실천할 수 있다.
[9환04-02] 생물다양성 감소 등 기후변화의 영향과 피해, 갈등과 불평등에 관한 사례를 탐구하고, 사람과 자연이 겪는 고통에 공감하며 지구 공동체의 관점에서 기후변화 피해를 줄이는 방법을 토의한다.
[9환03-02] 신⋅재생 에너지, 핵발전, 자원 재활용과 쓰레기 처리 등 에너지 이용 및 자원 순환과 관련된 문제를 탐구하는 과정을 계획하여 수행하고, 관련된 요소 간의 상호 작용을 분석한다."
927,경기, 지역과 함께 하는 탄소중립 생태환경수업,경기_지역과 함께 하는 탄소중립 생태환경수업_5,"교사용 수업 지도안, 학생용 활동지, 참고자료","교육과정 연계, 지역 연계",고등학교,3,"환경, 과학","환경 정보 활용 능력, 창의적 문제해결 역량",일반교실,생활환경,지속가능한 생산과 소비,"조사, 실험과 실습, 창작","[9환03-02] 신⋅재생 에너지, 핵발전, 자원 재활용과 쓰레기 처리 등 에너지 이용 및 자원 순환과 관련된 문제를 탐구하는 과정을 계획하여 수행하고, 관련된 요소 간의 상호 작용을 분석한다.
[10통과1-05-03] 자원 순환의 효율성을 높이는 사례를 조사하고, 지속 가능한 사회를 만들기 위한 과학 기술의 역할과 개인의 노력을 제안할 수 있다.
[12지과학Ⅱ02-01] 지질 시대를 구분하는 의미를 이해하고, 화석과 지층 자료를 바탕으로 지구의 역사를 추론한다."
928,경기, 지역과 함께 하는 탄소중립 생태환경수업,경기_지역과 함께 하는 탄소중립 생태환경수업_6,"교사용 수업 지도안, 학생용 활동지, 참고자료","교육과정 연계, 지역 연계",고등학교,3,"환경, 기타","시스템 사고, 창의적 문제해결 역량",일반교실,"생활환경, 지구환경","지속가능한 생산과 소비, 기후변화","조사, 토의와 토론, 실험과 실습","[9환05-01] 지속가능성의 의미를 이해하여 주거, 교통, 먹거리, 소비 등 일상생활에서 지속가능발전의 사례를 찾아보고, 창의적⋅개방적 태도로 지속가능한 미래 모습을 구상해 보며 자신의 견해를 제시한다.
[9기가02-03] 건강과 환경을 고려한 식품의 선택, 관리, 보관 방법을 탐색하여 실생활에 적용한다.
[12윤탐04-02] 기후위기를 인류의 책임이라는 측면에서 분석하고 에너지 전환과 탄소 중립을 둘러싼 다양한 입장에 대해 토론하여 기후위기 극복 방안을 제시할 수 있다."
